"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SE3","05.01.2024 02:00 - 05.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1088","n/e","6295","648","n/e","0","n/e","n/e","889"
"BZN|SE3","05.01.2024 03:00 - 05.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1212","n/e","6298","644","n/e","0","n/e","n/e","887"
"BZN|SE3","05.01.2024 04:00 - 05.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1201","n/e","6297","642","n/e","0","n/e","n/e","892"
"BZN|SE3","05.01.2024 05:00 - 05.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1206","n/e","6298","654","n/e","0","n/e","n/e","892"
"BZN|SE3","05.01.2024 06:00 - 05.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1372","n/e","6296","688","n/e","0","n/e","n/e","874"
"BZN|SE3","05.01.2024 07:00 - 05.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1530","n/e","6293","744","n/e","0","n/e","n/e","836"
"BZN|SE3","05.01.2024 08:00 - 05.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1711","n/e","6295","839","n/e","0","n/e","n/e","790"
"BZN|SE3","05.01.2024 09:00 - 05.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1726","n/e","6295","885","n/e","2","n/e","n/e","728"
"BZN|SE3","05.01.2024 10:00 - 05.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1728","n/e","6294","904","n/e","9","n/e","n/e","632"
"BZN|SE3","05.01.2024 11:00 - 05.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1690","n/e","6294","842","n/e","17","n/e","n/e","558"
"BZN|SE3","05.01.2024 12:00 - 05.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1730","n/e","6296","855","n/e","18","n/e","n/e","518"
"BZN|SE3","05.01.2024 13:00 - 05.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1731","n/e","6296","890","n/e","12","n/e","n/e","470"
"BZN|SE3","05.01.2024 14:00 - 05.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1736","n/e","6296","870","n/e","4","n/e","n/e","423"
"BZN|SE3","05.01.2024 15:00 - 05.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1770","n/e","6297","870","n/e","1","n/e","n/e","442"
"BZN|SE3","05.01.2024 16:00 - 05.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1795","n/e","6296","972","n/e","0","n/e","n/e","486"
"BZN|SE3","05.01.2024 17:00 - 05.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1796","n/e","6292","993","n/e","0","n/e","n/e","487"
"BZN|SE3","05.01.2024 18:00 - 05.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1797","n/e","6296","965","n/e","0","n/e","n/e","475"
"BZN|SE3","05.01.2024 19:00 - 05.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1782","n/e","6297","896","n/e","0","n/e","n/e","451"
"BZN|SE3","05.01.2024 20:00 - 05.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1770","n/e","6296","842","n/e","0","n/e","n/e","405"
"BZN|SE3","05.01.2024 21:00 - 05.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1473","n/e","6295","769","n/e","0","n/e","n/e","372"
"BZN|SE3","05.01.2024 22:00 - 05.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1433","n/e","6299","706","n/e","0","n/e","n/e","345"
"BZN|SE3","05.01.2024 23:00 - 06.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1382","n/e","6297","701","n/e","0","n/e","n/e","348"
"BZN|SE3","06.01.2024 00:00 - 06.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1295","n/e","6299","527","n/e","0","n/e","n/e","341"
"BZN|SE3","06.01.2024 01:00 - 06.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1297","n/e","6299","556","n/e","0","n/e","n/e","336"
"BZN|SE3","06.01.2024 02:00 - 06.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1294","n/e","6299","556","n/e","0","n/e","n/e","322"
"BZN|SE3","06.01.2024 03:00 - 06.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1290","n/e","6301","538","n/e","0","n/e","n/e","326"
"BZN|SE3","06.01.2024 04:00 - 06.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1307","n/e","6299","543","n/e","0","n/e","n/e","316"
"BZN|SE3","06.01.2024 05:00 - 06.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1310","n/e","6299","544","n/e","0","n/e","n/e","329"
"BZN|SE3","06.01.2024 06:00 - 06.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1396","n/e","6301","563","n/e","0","n/e","n/e","318"
"BZN|SE3","06.01.2024 07:00 - 06.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1424","n/e","6301","597","n/e","0","n/e","n/e","329"
"BZN|SE3","06.01.2024 08:00 - 06.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1622","n/e","6301","638","n/e","0","n/e","n/e","300"
"BZN|SE3","06.01.2024 09:00 - 06.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1706","n/e","6301","679","n/e","3","n/e","n/e","282"
"BZN|SE3","06.01.2024 10:00 - 06.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1753","n/e","6301","689","n/e","11","n/e","n/e","269"
"BZN|SE3","06.01.2024 11:00 - 06.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1774","n/e","6301","784","n/e","21","n/e","n/e","245"
"BZN|SE3","06.01.2024 12:00 - 06.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1765","n/e","6301","786","n/e","22","n/e","n/e","195"
"BZN|SE3","06.01.2024 13:00 - 06.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1765","n/e","6301","791","n/e","16","n/e","n/e","172"
"BZN|SE3","06.01.2024 14:00 - 06.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1767","n/e","6301","785","n/e","7","n/e","n/e","160"
"BZN|SE3","06.01.2024 15:00 - 06.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1764","n/e","6301","805","n/e","1","n/e","n/e","176"
"BZN|SE3","06.01.2024 16:00 - 06.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1766","n/e","6291","814","n/e","0","n/e","n/e","203"
"BZN|SE3","06.01.2024 17:00 - 06.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1772","n/e","6266","897","n/e","0","n/e","n/e","238"
"BZN|SE3","06.01.2024 18:00 - 06.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1770","n/e","6253","895","n/e","0","n/e","n/e","261"
"BZN|SE3","06.01.2024 19:00 - 06.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1772","n/e","6281","888","n/e","0","n/e","n/e","273"
"BZN|SE3","06.01.2024 20:00 - 06.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1710","n/e","6301","886","n/e","0","n/e","n/e","265"
"BZN|SE3","06.01.2024 21:00 - 06.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1462","n/e","6302","842","n/e","0","n/e","n/e","267"
"BZN|SE3","06.01.2024 22:00 - 06.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1434","n/e","6304","756","n/e","0","n/e","n/e","286"
"BZN|SE3","06.01.2024 23:00 - 07.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1340","n/e","6306","736","n/e","0","n/e","n/e","307"
"BZN|SE3","07.01.2024 00:00 - 07.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1380","n/e","6304","717","n/e","0","n/e","n/e","336"
"BZN|SE3","07.01.2024 01:00 - 07.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1364","n/e","6303","726","n/e","0","n/e","n/e","362"
"BZN|SE3","07.01.2024 02:00 - 07.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1312","n/e","6305","729","n/e","0","n/e","n/e","364"
"BZN|SE3","07.01.2024 03:00 - 07.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1308","n/e","6305","729","n/e","0","n/e","n/e","374"
"BZN|SE3","07.01.2024 04:00 - 07.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1308","n/e","6304","726","n/e","0","n/e","n/e","387"
"BZN|SE3","07.01.2024 05:00 - 07.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1326","n/e","6303","716","n/e","0","n/e","n/e","398"
"BZN|SE3","07.01.2024 06:00 - 07.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1338","n/e","6306","743","n/e","0","n/e","n/e","406"
"BZN|SE3","07.01.2024 07:00 - 07.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1429","n/e","6304","754","n/e","0","n/e","n/e","402"
"BZN|SE3","07.01.2024 08:00 - 07.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1438","n/e","6303","776","n/e","0","n/e","n/e","399"
"BZN|SE3","07.01.2024 09:00 - 07.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1442","n/e","6306","811","n/e","2","n/e","n/e","378"
"BZN|SE3","07.01.2024 10:00 - 07.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1441","n/e","6305","811","n/e","9","n/e","n/e","345"
"BZN|SE3","07.01.2024 11:00 - 07.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1572","n/e","6305","813","n/e","16","n/e","n/e","303"
"BZN|SE3","07.01.2024 12:00 - 07.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1561","n/e","6305","825","n/e","18","n/e","n/e","299"
"BZN|SE3","07.01.2024 13:00 - 07.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1480","n/e","6304","833","n/e","13","n/e","n/e","322"
"BZN|SE3","07.01.2024 14:00 - 07.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1492","n/e","6303","830","n/e","5","n/e","n/e","343"
"BZN|SE3","07.01.2024 15:00 - 07.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1575","n/e","6303","848","n/e","1","n/e","n/e","392"
"BZN|SE3","07.01.2024 16:00 - 07.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1624","n/e","6303","851","n/e","0","n/e","n/e","452"
"BZN|SE3","07.01.2024 17:00 - 07.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1644","n/e","6304","852","n/e","0","n/e","n/e","526"
"BZN|SE3","07.01.2024 18:00 - 07.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1655","n/e","6302","859","n/e","0","n/e","n/e","530"
"BZN|SE3","07.01.2024 19:00 - 07.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1654","n/e","6302","859","n/e","0","n/e","n/e","563"
"BZN|SE3","07.01.2024 20:00 - 07.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1652","n/e","6302","836","n/e","0","n/e","n/e","562"
"BZN|SE3","07.01.2024 21:00 - 07.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1510","n/e","6302","807","n/e","0","n/e","n/e","568"
"BZN|SE3","07.01.2024 22:00 - 07.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1440","n/e","6304","785","n/e","0","n/e","n/e","572"
"BZN|SE3","07.01.2024 23:00 - 08.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1413","n/e","6305","750","n/e","0","n/e","n/e","591"
"BZN|SE3","08.01.2024 00:00 - 08.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1364","n/e","6307","697","n/e","0","n/e","n/e","609"
"BZN|SE3","08.01.2024 01:00 - 08.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1329","n/e","6310","688","n/e","0","n/e","n/e","656"
"BZN|SE3","08.01.2024 02:00 - 08.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1325","n/e","6310","673","n/e","0","n/e","n/e","719"
"BZN|SE3","08.01.2024 03:00 - 08.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1312","n/e","6309","685","n/e","0","n/e","n/e","749"
"BZN|SE3","08.01.2024 04:00 - 08.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1311","n/e","6311","726","n/e","0","n/e","n/e","812"
"BZN|SE3","08.01.2024 05:00 - 08.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1324","n/e","6310","793","n/e","0","n/e","n/e","863"
"BZN|SE3","08.01.2024 06:00 - 08.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1469","n/e","6310","892","n/e","0","n/e","n/e","970"
"BZN|SE3","08.01.2024 07:00 - 08.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1723","n/e","6310","930","n/e","0","n/e","n/e","1148"
"BZN|SE3","08.01.2024 08:00 - 08.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1731","n/e","6308","936","n/e","0","n/e","n/e","1193"
"BZN|SE3","08.01.2024 09:00 - 08.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1735","n/e","6309","950","n/e","3","n/e","n/e","1236"
"BZN|SE3","08.01.2024 10:00 - 08.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1736","n/e","6309","955","n/e","12","n/e","n/e","1214"
"BZN|SE3","08.01.2024 11:00 - 08.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1657","n/e","6310","933","n/e","21","n/e","n/e","1211"
"BZN|SE3","08.01.2024 12:00 - 08.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1645","n/e","6309","914","n/e","23","n/e","n/e","1193"
"BZN|SE3","08.01.2024 13:00 - 08.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1614","n/e","6308","909","n/e","16","n/e","n/e","1203"
"BZN|SE3","08.01.2024 14:00 - 08.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1626","n/e","6305","948","n/e","6","n/e","n/e","1253"
"BZN|SE3","08.01.2024 15:00 - 08.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1661","n/e","6305","964","n/e","1","n/e","n/e","1316"
"BZN|SE3","08.01.2024 16:00 - 08.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1696","n/e","6305","962","n/e","0","n/e","n/e","1356"
"BZN|SE3","08.01.2024 17:00 - 08.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1755","n/e","6306","944","n/e","0","n/e","n/e","1364"
"BZN|SE3","08.01.2024 18:00 - 08.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1753","n/e","6306","948","n/e","0","n/e","n/e","1337"
"BZN|SE3","08.01.2024 19:00 - 08.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1751","n/e","6304","947","n/e","0","n/e","n/e","1293"
"BZN|SE3","08.01.2024 20:00 - 08.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1659","n/e","6304","947","n/e","0","n/e","n/e","1247"
"BZN|SE3","08.01.2024 21:00 - 08.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1427","n/e","6304","901","n/e","0","n/e","n/e","1223"
"BZN|SE3","08.01.2024 22:00 - 08.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1386","n/e","6305","808","n/e","0","n/e","n/e","1245"
"BZN|SE3","08.01.2024 23:00 - 09.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1381","n/e","6304","752","n/e","0","n/e","n/e","1336"
"BZN|SE3","09.01.2024 00:00 - 09.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1359","n/e","6303","733","n/e","0","n/e","n/e","1492"
"BZN|SE3","09.01.2024 01:00 - 09.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1302","n/e","6304","708","n/e","0","n/e","n/e","1532"
"BZN|SE3","09.01.2024 02:00 - 09.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1242","n/e","6304","682","n/e","0","n/e","n/e","1597"
"BZN|SE3","09.01.2024 03:00 - 09.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1227","n/e","6304","673","n/e","0","n/e","n/e","1618"
"BZN|SE3","09.01.2024 04:00 - 09.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1225","n/e","6304","689","n/e","0","n/e","n/e","1644"
"BZN|SE3","09.01.2024 05:00 - 09.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1242","n/e","6303","727","n/e","0","n/e","n/e","1619"
"BZN|SE3","09.01.2024 06:00 - 09.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1362","n/e","6304","939","n/e","0","n/e","n/e","1641"
"BZN|SE3","09.01.2024 07:00 - 09.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1529","n/e","6305","1130","n/e","0","n/e","n/e","1648"
"BZN|SE3","09.01.2024 08:00 - 09.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1642","n/e","6305","1156","n/e","0","n/e","n/e","1615"
"BZN|SE3","09.01.2024 09:00 - 09.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1648","n/e","6306","1179","n/e","3","n/e","n/e","1592"
"BZN|SE3","09.01.2024 10:00 - 09.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1552","n/e","6308","1149","n/e","9","n/e","n/e","1590"
"BZN|SE3","09.01.2024 11:00 - 09.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1557","n/e","6308","1158","n/e","18","n/e","n/e","1510"
"BZN|SE3","09.01.2024 12:00 - 09.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1468","n/e","6307","1209","n/e","21","n/e","n/e","1474"
"BZN|SE3","09.01.2024 13:00 - 09.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1463","n/e","6306","1209","n/e","13","n/e","n/e","1488"
"BZN|SE3","09.01.2024 14:00 - 09.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1554","n/e","6305","1207","n/e","4","n/e","n/e","1519"
"BZN|SE3","09.01.2024 15:00 - 09.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1550","n/e","6301","1221","n/e","1","n/e","n/e","1585"
"BZN|SE3","09.01.2024 16:00 - 09.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1717","n/e","6302","1223","n/e","0","n/e","n/e","1646"
